time	whole_blood_radioactivity	plasma_radioactivity	metabolite_parent_fraction	AIF
5668.544757459576	3078.1076060660107	3078.1076060660116	0.16835550905556237	522.2036601332788
5669.744957492915	3080.188960238372	3080.188960238373	0.16839393667370856	522.2234568701435
5670.945157526255	3082.2703144107354	3082.2703144107363	0.168432463378837	522.2432239560828
5672.145357559593	3084.3516685830973	3084.351668583098	0.16847099008396543	522.2629614315781
5673.345557592932	3086.4330227554588	3086.4330227554597	0.16850951678909384	522.282669337069
5674.545757626271	3088.5143769278206	3088.5143769278216	0.16854804349422228	522.302347712953
5675.74595765961	3090.595731100184	3090.595731100185	0.16858657627752352	522.3219965995833
5676.946157692949	3092.677085272546	3092.6770852725463	0.1686252067791413	522.3416160372736
5678.1463577262875	3094.7584394449073	3094.758439444908	0.16866383728075907	522.3612060662947
5679.346557759626	3096.8397936172687	3096.8397936172696	0.16870246778237685	522.3807667268755
5680.546757792966	3098.921147789632	3098.921147789633	0.16874109828399464	522.4002980592015
5681.746957826304	3101.0025019619934	3101.0025019619943	0.16877973432632548	522.4198001034184
5682.947157859643	3103.0838561343553	3103.083856134356	0.1688184667022811	522.439272899628
5684.147357892982	3105.1652103067167	3105.1652103067177	0.16885719907823668	522.4587164878924
5685.347557926321	3107.2465644790805	3107.2465644790814	0.16889593145419232	522.4781309082288
5686.54775795966	3109.327918651442	3109.327918651443	0.16893466383014794	522.4975162006162
5687.747957992999	3111.409272823804	3111.4092728238047	0.16897340122539034	522.51687240499
5688.948158026337	3113.4906269961652	3113.490626996166	0.16901223355352227	522.5361995612435
5690.148358059677	3115.5719811685285	3115.5719811685294	0.16905106588165425	522.5554977092303
5691.3485580930155	3117.65333534089	3117.653335340891	0.16908989820978618	522.5747668887603
5692.548758126354	3119.734689513252	3119.7346895132528	0.1691287305379181	522.5940071396017
5693.748958159693	3121.8160436856133	3121.816043685614	0.16916756737994484	522.613218501484
5694.949158193032	3123.8973978579766	3123.8973978579775	0.16920649773809618	522.6324010140943
5696.149358226371	3125.9787520303385	3125.9787520303394	0.16924542809624746	522.6515547170754
5697.34955825971	3128.0601062027	3128.060106202701	0.16928435845439876	522.6706796500326
5698.549758293048	3130.141460375062	3130.1414603750627	0.16932328881255007	522.6897758525266
5699.749958326388	3132.2228145474246	3132.2228145474255	0.16936222319523825	522.708843364081
5700.950158359727	3134.304168719787	3134.304168719788	0.1694012496612534	522.727882224174
5702.150358393065	3136.3855228921484	3136.3855228921493	0.16944027612726856	522.7468924722455
5703.350558426404	3138.4668770645103	3138.466877064511	0.16947930259328373	522.7658741476927
5704.5507584597435	3140.548231236873	3140.548231236874	0.16951832905929892	522.7848272898717
5705.750958493082	3142.6295854092346	3142.6295854092355	0.16955735907652686	522.8037519380991
5706.951158526421	3144.7109395815964	3144.7109395815974	0.1695964797282471	522.8226481316498
5708.1513585597595	3146.792293753958	3146.792293753959	0.16963560037996733	522.841515909757
5709.351558593099	3148.8736479263216	3148.8736479263225	0.16967472103168763	522.8603553116152
5710.551758626438	3150.9550020986826	3150.9550020986835	0.16971384168340786	522.8791663763742
5711.751958659776	3153.036356271045	3153.036356271046	0.1697529654290509	522.8979491431471
5712.952158693115	3155.117710443406	3155.117710443407	0.16979217834432042	522.9167036510041
5714.152358726455	3157.1990646157697	3157.1990646157706	0.16983139125958996	522.9354299389755
5715.352558759793	3159.280418788131	3159.280418788132	0.16987060417485947	522.9541280460511
5716.552758793132	3161.361772960493	3161.361772960494	0.16990981709012898	522.9727980111794
5717.752958826471	3163.4431271328544	3163.4431271328554	0.1699490326580653	522.9914398732665
5718.95315885981	3165.5244813052177	3165.5244813052186	0.16998833591472634	523.0100536711835
5720.153358893149	3167.6058354775796	3167.6058354775805	0.17002763917138733	523.0286394437571
5721.3535589264875	3169.687189649941	3169.687189649942	0.17006694242804832	523.0471972297727
5722.553758959826	3171.768543822303	3171.768543822304	0.1701062456847093	523.0657270679781
5723.753958993166	3173.8498979946658	3173.8498979946667	0.17014555116881513	523.0842289970789
5724.954159026504	3175.9312521670277	3175.9312521670286	0.17018494284470936	523.102703055743
